Name,Slug,Collection ID,Locale ID,Item ID,Archived,Draft,Created On,Updated On,Published On,Thumbnail,Year,Client,What We Did,Industry,Date,Summary,Overview,Project Link,Image 1,Image 2,Image 3,Image 4,Image 5,Image 6,Image 7,Image 8,Image 9,Image 10,Image 11,Image 12,Image 13,Image 14,Image 15,Video link,Credits
KAKAO PROMOTION,kakao-promotion,67722c5aae210395472679f4,67722c5aae210395472679d7,6862250b0911b8403f62fdb2,false,false,Mon Jun 30 2025 05:47:55 GMT+0000 (Coordinated Universal Time),Mon Jun 30 2025 06:12:55 GMT+0000 (Coordinated Universal Time),Mon Jun 30 2025 06:32:06 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/686225501a3d05540fee710c_kakao_promotion_thumb_v2.jpg,( 2015 ),Kakao,GUI Design,"Web, Promotion",2015,"Regular promotional designs for Kakao’s knowledge and community services, encouraging feature adoption through engaging event campaigns.","The Grap regularly managed promotional event campaigns for Kakao’s knowledge-sharing service Tip and its community platform Cafe, operated by Korea’s largest messenger app and portal provider. These campaigns aimed to boost member engagement and naturally encourage the use of new features by motivating users to participate in events. We produced key visuals that highlighted the event’s main theme and strategically placed visual points within each page to clearly communicate the campaign’s core message and drive participation.",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622a5b64ecb4df383b9036_kakao_promotion_01.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/686225651822116e41106dd8_kakao_promotion_05.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622a5fa1c99ec38ad397c6_kakao_promotion_03.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622a6308961663aa7eec3a_kakao_promotion_04.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622a66261a9bc6da269cb0_kakao_promotion_05.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6862257d5b00c73a358b352a_kakao_promotion_12.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6862257fef8c62f183efacc3_kakao_promotion_13.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622a6e5073fe9d1d4414b4_kakao_promotion_08.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/686225880a6b9fa5691f47b2_kakao_promotion_16.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622a744b7de7ee7d2760eb_kakao_promotion_10.jpg,,,,,,,"Project Manager: Kim Jungkwon, Kim Soohyun / UI Design: Kim Soohyun, Shin Geonwoong, Kim Seonae"
VOLKSWAGEN NEW JETTA,volkswagen-new-jetta,67722c5aae210395472679f4,67722c5aae210395472679d7,68622b4a73cdea0c178b440a,false,false,Mon Jun 30 2025 06:14:34 GMT+0000 (Coordinated Universal Time),Mon Jun 30 2025 06:17:06 GMT+0000 (Coordinated Universal Time),Mon Jun 30 2025 06:32:06 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622b9737b25410c6a79da5_volkswagen_jetta_campaign_site_thumb_v2.jpg,( 2014 ),Volkswagen,"UX Plan, UI Design","Campaign Site, Launch",2014. 11.,"A lifestyle-focused microsite for Volkswagen JETTA, combining illustrations and split-screen layouts to boost user interest in test drives and events.","To support the launch of Volkswagen’s compact sedan, JETTA, we developed a promotional microsite for test drive sign-ups and related events. The site approached its visuals through two concepts — imagery and illustration — to enhance appeal despite relatively limited text content. By dividing the screen into four segments and positioning the vehicle at the center, we ensured a clear focal point. Lifestyle-inspired illustrations were created to present potentially rigid information in a more flexible and engaging way, encouraging user interest within a simple microsite structure.",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622b9d5073fe9d1d44cd28_volkswagen_jetta_01.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622ba4f18fa60602ac7432_volkswagen_jetta_03.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622ba626ee7d55e5217b4e_volkswagen_jetta_04.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622baac56971ed69a82521_volkswagen_jetta_05.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622bac7aa637916baf563a_volkswagen_jetta_06.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622bae3b18b514fbd08bcb_volkswagen_jetta_07.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622bb2d0bfa3b04b20b2bd_volkswagen_jetta_08.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622bb33b18b514fbd08e0f_volkswagen_jetta_09.jpg,,,,,,,,,"Project Manager: Kim Jungkwon, Kim Soohyun / UI Design: Kim Soohyun"
SKB MOD,skb-mod,67722c5aae210395472679f4,67722c5aae210395472679d7,68622c0f16fcc21f1e916980,false,false,Mon Jun 30 2025 06:17:51 GMT+0000 (Coordinated Universal Time),Mon Jun 30 2025 06:19:48 GMT+0000 (Coordinated Universal Time),Mon Jun 30 2025 06:32:06 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622c4b2c35b3f7df94a1a8_skb_mod-service_thumb_v2.jpg,( 2014 ),SK broadband,"UX Plan, GUI Design, Guideline","Tablet, Hospital",2014. 11.,,,,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622c5390b2d4401f63508c_skb_mod_02.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622c55f780921a67a899b1_skb_mod_03.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622c5826ee7d55e521decb_skb_mod_04.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622c5a0511e25701002776_skb_mod_05.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622c5e6e76cc84313424fd_skb_mod_06.jpg,,,,,,,,,,,,"Project Manager: Kim Jungkwon, Kim Soohyun"
Transparent Flexible Display,transparent-flexible-display,67722c5aae210395472679f4,67722c5aae210395472679d7,68622c99e0b0e81c31b35a09,false,false,Mon Jun 30 2025 06:20:09 GMT+0000 (Coordinated Universal Time),Mon Jun 30 2025 06:21:59 GMT+0000 (Coordinated Universal Time),Mon Jun 30 2025 06:32:06 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622ca6e78100a24c7bc8f2_alticast_transparent-flexible-display_thumb_v2.jpg,( 2014 ),ALTICAST,"UX Plan, GUI Design, MOV Producion","TFD, TV",2014. 06.,"A promotional concept video for Transparent Flexible Display (TFD), envisioning real-life applications and future TV UX for a next-generation experience.","Alticast, a global leader in interactive digital data broadcasting solutions, collaborated with LG Display to develop Transparent Flexible Display (TFD) technology. The Grap created a promotional video illustrating how this cutting-edge display could be integrated into daily life. We developed scenarios that showed the possibilities of TFD in practical contexts, proposing a forward-looking TV UX that aligns with the display’s innovative qualities, and offering customers a compelling vision of future experiences.",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622ce4e0b0e81c31b38dd8_alticast_lg-flexible-display_02.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622ce9c698a6960c9d659f_alticast_lg-flexible-display_03.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622cebc299b3cb50e6108d_alticast_lg-flexible-display_04.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622ced60e9a60b7ffc4f22_alticast_lg-flexible-display_05.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622cf116fcc21f1e91db9e_alticast_lg-flexible-display_06.jpg,,,,,,,,,,,,"Project Manager: Kim Jungkwon, Kim Soohyun / UI Design: Kim Soohyun"
TVING WEBSITE,tving-website,67722c5aae210395472679f4,67722c5aae210395472679d7,68622d201822116e41147870,false,false,Mon Jun 30 2025 06:22:24 GMT+0000 (Coordinated Universal Time),Mon Jun 30 2025 06:24:17 GMT+0000 (Coordinated Universal Time),Mon Jun 30 2025 06:32:06 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622d5d26ee7d55e5226ab3_tving_website_thumb_v2.jpg,( 2014 ),CJ hellovision,UI Design,"Web, VOD",2014. 03.,"A streamlined redesign for CJ E&M’s tving platform, enhancing entertainment engagement with intuitive navigation and a clean, grid-based content layout.","CJ E&M’s official video platform tving underwent a full-scale website renewal. The core focus of this project was to boost user enjoyment within the content areas while minimizing templates to improve operational convenience. Previously cluttered menus were reorganized by restructuring the global navigation bar (GNB) and improving the information hierarchy to deliver a cleaner top-level UI and enhanced UX. A balanced grid design was applied to the wide range of programs, creating an intuitive and neat interface that allows users to explore diverse content on a single page with ease.",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622d620d52fc2fb3aa93c3_tiving_website_02.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622d6473cdea0c178c9782_tiving_website_03.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622d673c1cb23c4bb7da3a_tiving_website_04.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622d697cb0b3e1c33f6baf_tiving_website_05.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622d6cd0bfa3b04b217eaf_tiving_website_06.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622d6ea4634a9b29cf24b3_tiving_website_07.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622d70446e963962890104_tiving_website_08.jpg,,,,,,,,,,"Project Manager: Kim Jungkwon, Kim Soohyun"
B1A4 TEASER PAGE,b1a4-teaser-page,67722c5aae210395472679f4,67722c5aae210395472679d7,68622da9a1c99ec38ad55ef3,false,false,Mon Jun 30 2025 06:24:41 GMT+0000 (Coordinated Universal Time),Mon Jun 30 2025 06:27:24 GMT+0000 (Coordinated Universal Time),Mon Jun 30 2025 06:32:06 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622e029d8274bdb173bacb_b1a4_teaser-site_thumb_v2_11zon.webp,( 2014 ),WM Entertainment,"UX Plan, UI Design, Development","Web, Entertainment",2014. 01.,"A concept-driven promotional website for B1A4’s second album, guiding unofficial fans to the official platform and supporting merchandise sales.","Let’s Fly, B1A4! is the official website for B1A4, a five-member boy group under WM Entertainment. This site was created to transition members of an unofficial fan-run Facebook community to the official platform and to promote the title track of their second album. The design extended the album art concept, portraying the group’s evolution from youthful boys to mature adults, while also highlighting each member’s distinct persona. Additionally, the site was structured to naturally lead to merchandise sales, maximizing engagement and fan participation.",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622e21e222be0bc85c8c3b_wm-ent_b1a4_teaser_02.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622e23bc26fca84c5311d9_wm-ent_b1a4_teaser_03.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622e29c56971ed69a992db_wm-ent_b1a4_teaser_04.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622e302293e0967d3027f9_wm-ent_b1a4_teaser_05.jpg,,,,,,,,,,,,,"Project Manager: Kim Jungkwon, Kim Soohyun"
KAKAO AD PLATFOM CONFERENCE,kakao-ad-platfom-conference,67722c5aae210395472679f4,67722c5aae210395472679d7,68622e9e9786b18c7481cc50,false,false,Mon Jun 30 2025 06:28:46 GMT+0000 (Coordinated Universal Time),Mon Jun 30 2025 06:31:27 GMT+0000 (Coordinated Universal Time),Mon Jun 30 2025 06:32:06 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622eed2c7a92e9aa0c8edb_kakao_ad_platform_conference_thumb_v2.webp,( 2013 ),Kakao,"Branding, MOV Production",Conference,2013. 09.,"A flexible visual identity and motion concept for Kakao’s advertising platform, evolving its language of communication through symbolic typography and dynamic graphics.","akao’s No. 1 advertising service platform in Korea is constantly evolving. This evolution itself represents communication — a language expressed through actions of connecting, revealing, interacting, and acquiring, ultimately bridging advertisers and users. Building on the theme “The language and communication of Kakao’s ad platform evolves,” we designed symbolic typography reflecting the literal meanings of connect, reveal, interact, and acquire, using consonants and vowels as a visual language. Considering scalability, the typography was developed across a full range of vowels, English letters, and variable weights. Kakao’s unique color palette was complemented with accent edge colors, symbolizing the cross-color dynamic of evolution. The accompanying video concept, titled “Intergalactic Communication Protocol,” visualized rotating circles of various shapes to illustrate Kakao’s capacity to carry diverse content.",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622eff086a3f1bebd4bd96_kakao_ad_platform_02.png,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622f018d158d543b1d00df_kakao_ad_platform_03.png,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622f0408961663aa8150be_kakao_ad_platform_04.png,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622f0a25dbe443ab141df7_kakao_ad_platform_05.png,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622f0dfb50362222c718c1_kakao_ad_platform_06.png,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622f0f2293e0967d30a2c3_kakao_ad_platform_07.png,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622f135008fda2384fa300_kakao_ad_platform_08.png,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622f1664ecb4df383e0cca_kakao_ad_platform_09.png,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622f19d0bfa3b04b228284_kakao_ad_platform_10.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622f21ad211f5fc81f09ac_kakao_ad_platform_11.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622f235008fda2384faa8e_kakao_ad_platform_12.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68622f25261a9bc6da294e4c_kakao_ad_platform_13.jpg,,,,,"Creative Director: Kim Jungkwon, Kim Soohyun / Design: Kim Jungkwon, Kim Soohyun / Motion Graphic: Lee Jongseok"
LEE EUN GYEOL PROJECT WEBSITE,lee-eun-gyeol-project-website,67722c5aae210395472679f4,67722c5aae210395472679d7,68622fe510ac09e89c337c4c,false,false,Mon Jun 30 2025 06:34:13 GMT+0000 (Coordinated Universal Time),Mon Jun 30 2025 06:36:22 GMT+0000 (Coordinated Universal Time),Mon Jun 30 2025 06:45:39 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/6862302f3f042eaaca85cc50_lee-eungyeol_project-site_thumb_v2.jpg,( 2013 ),LEE EUN GYEOL PROJECT,"UX Plan, UI Design, Development",Website,2013. 12,"An immersive, scroll-and-keyboard-navigated website for Eungyeol Project, highlighting the artistry and dynamic performances of Korea’s leading magic production company.","We developed the official website for Eungyeol Project, a premier magic performance production company leading the Korean magic industry. The design placed powerful live performance images front and center to convey a sense of mystery and wonder. Users can navigate vertically and horizontally using mouse scroll or keyboard arrow keys, exploring pages that feature magician Eungyeol’s performance videos, profile, and company information. To reflect the vivid, exciting nature of a live performance agency, the overall experience was designed to feel energetic and engaging.",http://www.legproject.com,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6862303370aa68bc215c282a_eungyel_website_01.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68623035a56999a416f729b7_eungyel_website_02.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/686230380767022be4636ccb_eungyel_website_03.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6862303aa49835296c79a04f_eungyel_website_04.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6862303d8ead4030386a31c4_eungyel_website_05.jpg,,,,,,,,,,,,"Project Manager: Kim Jungkwon, Kim Soohyun / UI Design: Kim Soohyun"
Cetaphil,cetaphil,67722c5aae210395472679f4,67722c5aae210395472679d7,68623074e5df0b5a17bbe13d,false,false,Mon Jun 30 2025 06:36:36 GMT+0000 (Coordinated Universal Time),Mon Jun 30 2025 06:43:54 GMT+0000 (Coordinated Universal Time),Mon Jun 30 2025 06:45:39 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/686231a0b961453c1e00390d_imgi_164_d75b0c137002025.Y3JvcCwyNDI0LDE4OTYsMCww.webp,( 2014 ),Enzaim,Promotion Movie,Dermatology,2014. 05.,"A storytelling-driven promotional video for Cetaphil, highlighting Galderma’s skincare philosophy through relatable narration and friendly character visuals.","We produced a promotional video for Cetaphil, the flagship brand of Galderma, a Swiss global pharmaceutical company driven by the philosophy “a vibrant life starts with excellent skincare.” The video narrates the journey of Cetaphil — from its hospital-based introduction and growing word-of-mouth reputation to Galderma’s ongoing commitment — while spotlighting its three key features: cleansing, moisturizing, and protecting. To make the story more relatable and directly appealing to consumers, we used friendly character illustrations in a white-toned mood, complemented by simple, metaphorical shapes based on Cetaphil’s brand colors to convey a sense of warmth and approachability.",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6862312e07e5d6b2911b7d8e_02_Contents_01.png,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68623131261a9bc6da2a92f9_02_Contents_02.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68623138261a9bc6da2a961c_02_Contents_03.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6862313415ff17cd3cf36fde_02_Contents_04.jpg,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6862313e64ecb4df383f8605_02_Contents_05.jpg,,,,,,,,,,,,Motion Graphic: Lee Jongseok
test,test,67722c5aae210395472679f4,67722c5aae210395472679d7,68b7979dde21632ab0acb1ca,false,false,Wed Sep 03 2025 01:19:25 GMT+0000 (Coordinated Universal Time),Wed Sep 03 2025 01:19:53 GMT+0000 (Coordinated Universal Time),Wed Oct 29 2025 08:46:09 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/68b797ab9ff529654b124a6f_0_3.jpeg,( 2025 ),,,,,,,,,,,,,,,,,,,,,,,,
LG Pra.L App,lg-pra-l-app,67722c5aae210395472679f4,67722c5aae210395472679d7,696608a47c6a638a02f8a395,false,false,Tue Jan 13 2026 08:56:04 GMT+0000 (Coordinated Universal Time),Tue Jan 13 2026 10:32:30 GMT+0000 (Coordinated Universal Time),Fri Mar 06 2026 02:58:17 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/696609f6acf031a61032270e_LG-Pra-L_00_Cover.webp,( 2025 ),"LG H&H Co., Ltd.","PM, UX/UI Design","IoT, App, Beauty Tech, UX/UI, Motion Graphic","October 17, 2025",A Smart Beauty Solution for LG Pra.L that seamlessly connects high-tech devices with hyper-personalized digital experiences.,"In alignment with LG Pra.L’s brand renewal, we planned and designed a Smart Beauty Solution that seamlessly connects with high-tech beauty devices. By embodying the brand philosophy of ""Beauty advanced by tech,"" we established a sophisticated and trustworthy visual system. Through data-driven hyper-personalized UX, the platform suggests customized routines and content optimized for individual skin concerns. Notably, we maximized usability by streamlining complex device pairing and control processes into an intuitive controller interface, realizing a seamless connection between hardware and digital environments.",https://apps.apple.com/kr/app/lg-pra-l/id6746104886?l=en-GB,https://cdn.prod.website-files.com/67722c5aae210395472679f2/696609233929912bc66205ee_LG-Pra-L_01.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6966092742034c364b1116d9_LG-Pra-L_02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6966092a00ec7a4a3e79f33a_LG-Pra-L_03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6966092c2328396ba9a74bdb_LG-Pra-L_04.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6966092e64b51fad4f55e768_LG-Pra-L_05.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/696609320fd60561901cfabd_LG-Pra-L_06.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/696609358480c5b1bd96b2dc_LG-Pra-L_07.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/69660938397703d5d26beeb0_LG-Pra-L_08.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6966093c35d78faf4cbed01d_LG-Pra-L_09.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6966093f397703d5d26bf056_LG-Pra-L_10.webp,,,,,,,"Project Manager: Jang Seungae / UX Design: Kim Hanil, Kim Jeesung, Choi Sunhyung"
X:IN THE 4TH MINI ALBUM DESIGN,xin-4th-mini-album,67722c5aae210395472679f4,67722c5aae210395472679d7,69aa3256e82731f7022ed4c0,false,false,Fri Mar 06 2026 01:48:06 GMT+0000 (Coordinated Universal Time),Fri Mar 06 2026 02:54:10 GMT+0000 (Coordinated Universal Time),Fri Mar 06 2026 02:58:17 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/69aa4179f1c0eaaa06995985_XIN_4TH%20ALBUM_00_Cover.webp,( 2026 ),BeBY Entertainment,"Key Visual, Print Assets, Online Contents Assets, Logo","Album Artwork, Pakage, K-POP","January 13, 2026 – February 10, 2026",Designing an album visualizing X:IN’s new futuristic identity with new aesthetics,"The album HYPER is a project that visually unravels X:IN’s own futurism based on the narrative of them scouting the Earth from the moon. It is composed of thermal imaging graphic elements and layered with surveillance camera motifs and noise/blur effects to create a sense like a ""screen under observation."" By deploying interface elements in which information is scanned and recorded, the perspective in the world view itself has been built as a design system beyond simple conceptual expression. The album name and track logo are refined to function as a device that complements the alien mood within the entire graphic system, consistently connecting the world view and visuals.",,,https://cdn.prod.website-files.com/67722c5aae210395472679f2/69aa4186f293f11278a0893f_XIN_4TH%20ALBUM_02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/69aa418991089edf7f03fb3e_XIN_4TH%20ALBUM_03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/69aa418b9a799120e2765630_XIN_4TH%20ALBUM_04.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/69aa418f101cbbeab8ef3455_XIN_4TH%20ALBUM_05.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/69aa419245035c461934fcf9_XIN_4TH%20ALBUM_06.webp,,,,,,,,,,,"Lead: Seo Mijin (Project Management & Design Direction) / Design: Kim Dongha, An Jinsung, Seo Mijin"
